score,title,year,families,backends,arxiv_ids,dois,openalex_ids,venues,types,cited_by_count,prior_search_duplicate,relevance_reasons,authors,urls,abstract
11,Progressive Multimodal Alignment for Continual Instruction Tuning,2026,peft_modules,arxiv,2607.26947v2,,,,,0,False,autoregressive-lvlm;module-intervention,Duzhen Zhang;Jiahua Dong;Qiaoyi Su;Tielin Zhang;Yahan Yu,https://arxiv.org/abs/2607.26947v2;https://arxiv.org/pdf/2607.26947v2,"Multimodal Large Language Models (MLLMs) rely on a projector to align visual representations with the language embedding space, making it central to cross-modal understanding. In Multimodal Continual Instruction Tuning (MCIT), however, shifting visual distributions and evolving instruction semantics cause this shared projector to drift, leading to projector-level forgetting, an issue largely overlooked by methods that focus primarily on the LLM backbone. We introduce Progressive Multimodal Alignment (PMA), a framework that enables the projector to adapt continually while preserving previously learned alignment. PMA detects multimodal distribution shifts via a lightweight representation descriptor and progressively expands projector experts only when needed. An expandable router integrates expert outputs based on multimodal features, while the original pretrained projector is retained as a stable alignment anchor. This progressive mechanism balances stability and plasticity with sub-linear parameter growth and serves as a method-agnostic add-on to existing MCIT approaches. Extensive experiments on two recent MCIT benchmarks demonstrate that mitigating projector-level forgetting yields consistent gains over prior state-of-the-art methods when combined with PMA. Moreover, PMA scales across diverse MLLM backbones, demonstrating robust and broadly applicable MCIT performance."
11,ProLaViT: Learning Progressive Latent Visual Thoughts in Structured Latent Space,2026,visual_target_peft,openalex,2607.02907,,https://openalex.org/W7167747511,arXiv (Cornell University),preprint,0,False,autoregressive-lvlm;module-intervention,Peiming Li;Shiyu Li;Xiaotian Zhang;Yang Tang;Yifan Wang;Zheng Wei;Zhiyuan Hu,https://arxiv.org/abs/2607.02907;https://arxiv.org/pdf/2607.02907,"Multimodal Large Language Models (MLLMs) have achieved remarkable progress but still struggle with complex visual reasoning tasks requiring multi-step perception and logical deduction. While explicit visual generation incurs prohibitive computational costs, existing latent approaches often rely on external experts or lack rigorous cognitive logic. In this paper, we introduce ProLaViT (Progressive Latent Visual Thought), a framework empowering MLLMs to perform structured visual derivation in the continuous latent space. Unlike works dependent on heterogeneous external models, ProLaViT leverages an endogenous self-distillation mechanism, utilizing the model's own visual encoder to supervise latent thoughts. To facilitate this, we construct a scalable programmatic synthesis pipeline enabling the model to internalize algorithmic precision without inference time tools. We design two reasoning paradigms: (1) Coarse-to-Fine Causal Chain for spatial tasks, guiding attention from global context to local targets. (2) Dialectical Reasoning Chain for logical tasks, incorporating counter-factual thinking for verification. Furthermore, we propose a Distance-Weighted Diversity Loss to impose topology-aware constraints, preventing feature degeneration by enforcing semantic distinctiveness. Extensive experiments demonstrate that ProLaViT outperforms baselines on vision-centric benchmarks, achieving superior accuracy and interpretability with high efficiency."
11,R1-Reward: Training Multimodal Reward Model Through Stable Reinforcement Learning,2025,gradient_routing,arxiv,2505.02835v2,,,,,0,True,autoregressive-lvlm;module-intervention,Bin Wen;Changyi Liu;Chaoyou Fu;Fan Yang;Haojie Ding;Jiankang Chen;Kaibing Chen;Kaiyu Jiang;Kaiyu Tang;Liang Wang;Tianke Zhang;Tingting Gao;Xiao Hu;Xingyu Lu;Yi-Fan Zhang;Zhang Zhang,https://arxiv.org/abs/2505.02835v2;https://arxiv.org/pdf/2505.02835v2,"Multimodal Reward Models (MRMs) play a crucial role in enhancing the performance of Multimodal Large Language Models (MLLMs). While recent advancements have primarily focused on improving the model structure and training data of MRMs, there has been limited exploration into the effectiveness of long-term reasoning capabilities for reward modeling and how to activate these capabilities in MRMs. In this paper, we explore how Reinforcement Learning (RL) can be used to improve reward modeling. Specifically, we reformulate the reward modeling problem as a rule-based RL task. However, we observe that directly applying existing RL algorithms, such as Reinforce++, to reward modeling often leads to training instability or even collapse due to the inherent limitations of these algorithms. To address this issue, we propose the StableReinforce algorithm, which refines the training loss, advantage estimation strategy, and reward design of existing RL methods. These refinements result in more stable training dynamics and superior performance. To facilitate MRM training, we collect 200K preference data from diverse datasets. Our reward model, R1-Reward, trained using the StableReinforce algorithm on this dataset, significantly improves performance on multimodal reward modeling benchmarks. Compared to previous SOTA models, R1-Reward achieves a $8.4\%$ improvement on the VL Reward-Bench and a $14.3\%$ improvement on the Multimodal Reward Bench. Moreover, with more inference compute, R1-Reward's performance is further enhanced, highlighting the potential of RL algorithms in optimizing MRMs."
11,Reminding Multimodal Large Language Models of Object-aware Knowledge with Retrieved Tags,2024,module_tuning,arxiv,2406.10839v3,,,,,0,False,autoregressive-lvlm;module-intervention,Daiqing Qi;Handong Zhao;Sheng Li;Zijun Wei,https://arxiv.org/abs/2406.10839v3;https://arxiv.org/pdf/2406.10839v3,"Despite recent advances in the general visual instruction-following ability of Multimodal Large Language Models (MLLMs), they still struggle with critical problems when required to provide a precise and detailed response to a visual instruction: (1) failure to identify novel objects or entities, (2) mention of non-existent objects, and (3) neglect of object's attributed details. Intuitive solutions include improving the size and quality of data or using larger foundation models. They show effectiveness in mitigating these issues, but at an expensive cost of collecting a vast amount of new data and introducing a significantly larger model. Standing at the intersection of these approaches, we examine the three object-oriented problems from the perspective of the image-to-text mapping process by the multimodal connector. In this paper, we first identify the limitations of multimodal connectors stemming from insufficient training data. Driven by this, we propose to enhance the mapping with retrieval-augmented tag tokens, which contain rich object-aware information such as object names and attributes. With our Tag-grounded visual instruction tuning with retrieval Augmentation (TUNA), we outperform baselines that share the same language model and training data on 12 benchmarks. Furthermore, we show the zero-shot capability of TUNA when provided with specific datastores."
11,Seeing is Understanding: Unlocking Causal Attention into Modality-Mutual Attention for Multimodal LLMs,2025,module_tuning,arxiv,2503.02597v3,,,,,0,False,autoregressive-lvlm;module-intervention,Helen Suzuki;Wei-Yao Wang;Yoshiyuki Kobayashi;Zhao Wang,https://arxiv.org/abs/2503.02597v3;https://arxiv.org/pdf/2503.02597v3,"Recent Multimodal Large Language Models (MLLMs) have demonstrated significant progress in perceiving and reasoning over multimodal inquiries, ushering in a new research era for foundation models. However, vision-language misalignment in MLLMs has emerged as a critical challenge, where the textual responses generated by these models are not factually aligned with the given text-image inputs. Existing efforts to address vision-language misalignment have focused on developing specialized vision-language connectors or leveraging visual instruction tuning from diverse domains. In this paper, we tackle this issue from a fundamental yet unexplored perspective by revisiting the core architecture of MLLMs. Most MLLMs are typically built on decoder-only LLMs consisting of a causal attention mechanism, which limits the ability of the earlier modalities (e.g., images) to incorporate information from the latter modalities (e.g., text). To address this problem a MLLM that unlocks causal attention into our proposed modality-mutual attention (MMA) to enable image tokens to attend to text tokens. This simple yet effective design allows MMA to achieve state-of-the-art performance in 12 multimodal understanding benchmarks (+6.2% on average across 3 LLMs backbones) without introducing additional parameters. Our MMA design is intended to be generic, allowing for applications across various modalities, and scalable to accommodate diverse multimodal scenarios."
11,Test-Time Immunization: A Universal Defense Framework Against Jailbreaks for (Multimodal) Large Language Models,2025,peft_modules,openalex,2505.22271,https://doi.org/10.48550/arxiv.2505.22271,https://openalex.org/W4416048004,arXiv (Cornell University),preprint,0,False,autoregressive-lvlm;module-intervention,Jian Liang;Ran He;Yanbo Wang;Yongcan Yu,http://arxiv.org/abs/2505.22271;https://arxiv.org/pdf/2505.22271;https://doi.org/10.48550/arxiv.2505.22271,"While (multimodal) large language models (LLMs) have attracted widespread attention due to their exceptional capabilities, they remain vulnerable to jailbreak attacks. Various defense methods are proposed to defend against jailbreak attacks, however, they are often tailored to specific types of jailbreak attacks, limiting their effectiveness against diverse adversarial strategies. For instance, rephrasing-based defenses are effective against text adversarial jailbreaks but fail to counteract image-based attacks. To overcome these limitations, we propose a universal defense framework, termed Test-time IMmunization (TIM), which can adaptively defend against various jailbreak attacks in a self-evolving way. Specifically, TIM initially trains a gist token for efficient detection, which it subsequently applies to detect jailbreak activities during inference. When jailbreak attempts are identified, TIM implements safety fine-tuning using the detected jailbreak instructions paired with refusal answers. Furthermore, to mitigate potential performance degradation in the detector caused by parameter updates during safety fine-tuning, we decouple the fine-tuning process from the detection module. Extensive experiments on both LLMs and multimodal LLMs demonstrate the efficacy of TIM."
11,The Cost of Context: Mitigating Textual Bias in Multimodal Retrieval-Augmented Generation,2026,gradient_routing,openalex,2605.05594,,https://openalex.org/W7160727285,arXiv (Cornell University),preprint,0,True,autoregressive-lvlm;module-intervention,Hoin Jung;Xiaoqian Wang,https://arxiv.org/abs/2605.05594;https://arxiv.org/pdf/2605.05594,"While Multimodal Large Language Models (MLLMs) are increasingly integrated with Retrieval-Augmented Generation (RAG) to mitigate hallucinations, the introduction of external documents can conceal severe failure modes at the instance level. We identify and formalize the phenomenon of recorruption, where the introduction of even perfectly accurate ""oracle"" context causes a capable model to abandon an initially correct prediction. Through a mechanistic diagnosis of internal attention matrices, we show that recorruption is driven by a two-fold attentional collapse: (1) visual blindness, characterized by the systemic suppression of visual attention mass ($M_{vis}$) and sharpness ($S_{vis}$), and (2) a structural positional bias that forces the model to prioritize boundary tokens over semantic relevance. Our analysis reveals an Illusion of Success, demonstrating that many seemingly correct RAG outcomes are merely positional coincidences where the model's textual copying bias happens to align with the ground-truth location. To address these vulnerabilities, we propose Bottleneck Attention Intervention for Recovery (BAIR), a parameter-free, inference-time framework that restores visual saliency and applies position-aware penalties to textual distractors. Across medical factuality, social fairness, and geospatial benchmarks, BAIR successfully restores multimodal grounding and improves diagnostic reliability without requiring model retraining or fine-tuning."
11,TranX-Adapter: Bridging Artifacts and Semantics within MLLMs for Robust AI-generated Image Detection,2026,visual_target_peft,openalex,2602.21716,,https://openalex.org/W7131731195,arXiv (Cornell University),preprint,0,False,autoregressive-lvlm;module-intervention,Jiangtao Yan;Jianqing Xu;Pan Zhou;Shouhong Ding;Wenbin Wang;Yong Luo;Yue Yu;Yuge Huang,http://arxiv.org/abs/2602.21716;https://arxiv.org/pdf/2602.21716,"Rapid advances in AI-generated image (AIGI) technology enable highly realistic synthesis, threatening public information integrity and security. Recent studies have demonstrated that incorporating texture-level artifact features alongside semantic features into multimodal large language models (MLLMs) can enhance their AIGI detection capability. However, our preliminary analyses reveal that artifact features exhibit high intra-feature similarity, leading to an almost uniform attention map after the softmax operation. This phenomenon causes attention dilution, thereby hindering effective fusion between semantic and artifact features. To overcome this limitation, we propose a lightweight fusion adapter, TranX-Adapter, which integrates a Task-aware Optimal-Transport Fusion that leverages the Jensen-Shannon divergence between artifact and semantic prediction probabilities as a cost matrix to transfer artifact information into semantic features, and an X-Fusion that employs cross-attention to transfer semantic information into artifact features. Experiments on standard AIGI detection benchmarks upon several advanced MLLMs, show that our TranX-Adapter brings consistent and significant improvements (up to +6% accuracy)."
11,VMAD: Visual-enhanced Multimodal Large Language Model for Zero-Shot Anomaly Detection,2024,peft_modules,arxiv,2409.20146v2,,,,,0,False,autoregressive-lvlm;module-intervention,Hongchen Luo;Huilin Deng;Wei Zhai;Yang Cao;Yu Kang,https://arxiv.org/abs/2409.20146v2;https://arxiv.org/pdf/2409.20146v2,"Zero-shot anomaly detection (ZSAD) recognizes and localizes anomalies in previously unseen objects by establishing feature mapping between textual prompts and inspection images, demonstrating excellent research value in flexible industrial manufacturing. However, existing ZSAD methods are limited by closed-world settings, struggling to unseen defects with predefined prompts. Recently, adapting Multimodal Large Language Models (MLLMs) for Industrial Anomaly Detection (IAD) presents a viable solution. Unlike fixed-prompt methods, MLLMs exhibit a generative paradigm with open-ended text interpretation, enabling more adaptive anomaly analysis. However, this adaption faces inherent challenges as anomalies often manifest in fine-grained regions and exhibit minimal visual discrepancies from normal samples. To address these challenges, we propose a novel framework VMAD (Visual-enhanced MLLM Anomaly Detection) that enhances MLLM with visual-based IAD knowledge and fine-grained perception, simultaneously providing precise detection and comprehensive analysis of anomalies. Specifically, we design a Defect-Sensitive Structure Learning scheme that transfers patch-similarities cues from visual branch to our MLLM for improved anomaly discrimination. Besides, we introduce a novel visual projector, Locality-enhanced Token Compression, which mines multi-level features in local contexts to enhance fine-grained detection. Furthermore, we introduce the Real Industrial Anomaly Detection (RIAD), a comprehensive IAD dataset with detailed anomaly descriptions and analyses, offering a valuable resource for MLLM-based IAD development. Extensive experiments on zero-shot benchmarks, including MVTec-AD, Visa, WFDD, and RIAD datasets, demonstrate our superior performance over state-of-the-art methods. The code and dataset will be available soon."
10,DeepFake-Adapter: Dual-Level Adapter for DeepFake Detection,2023,peft_modules;visual_target_peft,openalex,2306.00863,https://doi.org/10.48550/arxiv.2306.00863,https://openalex.org/W4379259059,arXiv (Cornell University),preprint,2,False,module-intervention;frozen-unfrozen;multi-query-hit,Liqiang Nie;Rui Shao;Tianxing Wu;Ziwei Liu,http://arxiv.org/abs/2306.00863;https://arxiv.org/pdf/2306.00863;https://doi.org/10.48550/arxiv.2306.00863,"Existing deepfake detection methods fail to generalize well to unseen or degraded samples, which can be attributed to the over-fitting of low-level forgery patterns. Here we argue that high-level semantics are also indispensable recipes for generalizable forgery detection. Recently, large pre-trained Vision Transformers (ViTs) have shown promising generalization capability. In this paper, we propose the first parameter-efficient tuning approach for deepfake detection, namely DeepFake-Adapter, to effectively and efficiently adapt the generalizable high-level semantics from large pre-trained ViTs to aid deepfake detection. Given large pre-trained models but limited deepfake data, DeepFake-Adapter introduces lightweight yet dedicated dual-level adapter modules to a ViT while keeping the model backbone frozen. Specifically, to guide the adaptation process to be aware of both global and local forgery cues of deepfake data, 1) we not only insert Globally-aware Bottleneck Adapters in parallel to MLP layers of ViT, 2) but also actively cross-attend Locally-aware Spatial Adapters with features from ViT. Unlike existing deepfake detection methods merely focusing on low-level forgery patterns, the forgery detection process of our model can be regularized by generalizable high-level semantics from a pre-trained ViT and adapted by global and local low-level forgeries of deepfake data. Extensive experiments on several standard deepfake detection benchmarks validate the effectiveness of our approach. Notably, DeepFake-Adapter demonstrates a convincing advantage under cross-dataset and cross-manipulation settings. The code has been released at https://github.com/rshaojimmy/DeepFake-Adapter."
10,Comp-PointLLM: An explainable multimodal large language model for 3D object comparison,2026,peft_modules;visual_target_peft,openalex,,https://doi.org/10.1093/jcde/qwag039,https://openalex.org/W7154698198,Journal of Computational Design and Engineering,article,0,False,autoregressive-lvlm;matched-control-language;multi-query-hit,Hyungki Kim;Mingi Kim,https://academic.oup.com/jcde/article-pdf/13/5/122/68106651/qwag039.pdf;https://doi.org/10.1093/jcde/qwag039,"Abstract Object comparison, a core cognitive ability for human understanding and decision-making, is essential in complex three-dimensional (3D) environments, such as enabling intelligent robotic systems to autonomously select appropriate tools and plan sequences of object manipulations, supporting computer-aided design (CAD) in assessing modifications against previous models, and ensuring quality control by verifying whether manufactured products match their original designs. However, there is a lack of research on directly comparing and explaining complex 3D objects in various formats, such as mesh, voxel, and point cloud. To address this gap, we propose Comp-PointLLM, a novel multimodal large language model framework for explainable comparison of 3D point cloud objects. Comp-PointLLM enhances 3D object understanding through a hybrid architecture that integrates 3D geometric features and two-dimensional visual features. Furthermore, we propose an automated data generation pipeline to construct comparison-captioning and question-answering datasets based on LLMs Experimental results demonstrate that Comp-PointLLM significantly outperforms baseline models across diverse object categories and comparison criteria, and exhibits strong zero-shot generalization to unseen categories. Ablation studies confirm that the hybrid architecture, two-stage training, and integrated data strategy all contribute to performance gains. Comp-PointLLM lays a solid foundation for comparing real-world 3D objects in product design, engineering, and intelligent robotic systems, paving the way for more advanced AI applications."
10,Pareto LoRA: Mitigating Modality Imbalance in Unified Multimodal Models via Pareto-Optimal Gradient Integration,2026,gradient_routing,openalex,2606.17296,,https://openalex.org/W7165220249,arXiv (Cornell University),preprint,0,False,module-intervention;competition-routing,Madhusudhanan Srinivasan;Mark Nutter;Radu Marculescu;Xiwen Wei,https://arxiv.org/abs/2606.17296;https://arxiv.org/pdf/2606.17296,"Unified multimodal models (UMMs) have recently emerged as a promising paradigm for integrating multimodal understanding and generation within a single autoregressive transformer. However, during multimodal instruction tuning, these models often exhibit pronounced modality imbalance: language gradients dominate optimization, thus leading to lower image generation quality, especially under parameter-efficient fine-tuning such as LoRA. In this work, we systematically analyze modality imbalance in LoRA-based fine-tuning of UMMs for interleaved text-image generation. We show that vision modality performance degrades substantially more than text modality performance when compared to unimodal counterparts, and that modality-specific gradients can differ by orders of magnitude across various tasks and layers. Motivated by this observation, we reformulate the multimodal instruction tuning as a bi-objective optimization problem and propose Pareto LoRA, a Pareto-optimal gradient integration strategy that balances the text and image objectives by modulating the gradient direction and strength. Experiments on the CoMM benchmark with Emu2 demonstrate that Pareto LoRA consistently improves multimodal generation balance, achieving up to 44.9% gains in perceptual image quality over vanilla LoRA while maintaining comparable text performance."
10,TC-LLaVA: Rethinking the Transfer from Image to Video Understanding with Temporal Considerations,2024,peft_modules,arxiv,2409.03206v1,,,,,0,False,autoregressive-lvlm;module-intervention;visual-target;video-only,Bo Zhao;Hui Xiong;Jiangtao Xie;Jingyu Liu;Mingda Li;Mingze Gao;Qingbin Liu;Xi Chen,https://arxiv.org/abs/2409.03206v1;https://arxiv.org/pdf/2409.03206v1,"Multimodal Large Language Models (MLLMs) have significantly improved performance across various image-language applications. Recently, there has been a growing interest in adapting image pre-trained MLLMs for video-related tasks. However, most efforts concentrate on enhancing the vision encoder and projector components, while the core part, Large Language Models (LLMs), remains comparatively under-explored. In this paper, we propose two strategies to enhance the model's capability in video understanding tasks by improving inter-layer attention computation in LLMs. Specifically, the first approach focuses on the enhancement of Rotary Position Embedding (RoPE) with Temporal-Aware Dual RoPE, which introduces temporal position information to strengthen the MLLM's temporal modeling capabilities while preserving the relative position relationships of both visual and text tokens. The second approach involves enhancing the Attention Mask with the Frame-wise Block Causal Attention Mask, a simple yet effective method that broadens visual token interactions within and across video frames while maintaining the causal inference mechanism. Based on these proposed methods, we adapt LLaVA for video understanding tasks, naming it Temporal-Considered LLaVA (TC-LLaVA). Our TC-LLaVA achieves new state-of-the-art performance across various video understanding benchmarks with only supervised fine-tuning (SFT) on video-related datasets."
9,EndoChat: Grounded multimodal large language model for endoscopic surgery,2025,module_tuning,openalex,,https://doi.org/10.1016/j.media.2025.103789,https://openalex.org/W4413854774,HAL (Le Centre pour la Communication Scientifique Directe);Medical Image Analysis;PubMed,article,10,False,autoregressive-lvlm;visual-target,Fan Zhang;Guankun Wang;Hongbin Liu;Hongliang Ren;Jiazheng Wang;Jinlin Wu;Junyi Wang;Kun Yuan;Long Bai;Nassir Navab;Nicolas Padoy;Tianxu Jiang;Xin‐Tao He;Zhen Chen;Zhen Lei;Zhen Li,https://doi.org/10.1016/j.media.2025.103789;https://hal.science/hal-05386566;https://hal.science/hal-05386566/document;https://pubmed.ncbi.nlm.nih.gov/40929920,"Recently, Multimodal Large Language Models (MLLMs) have demonstrated their immense potential in computer-aided diagnosis and decision-making. In the context of robotic-assisted surgery, MLLMs can serve as effective tools for surgical training and guidance. However, there is still a deficiency of MLLMs specialized for surgical scene understanding in endoscopic procedures. To this end, we present EndoChat, an MLLM tailored to address various dialogue paradigms and subtasks in understanding endoscopic procedures. To train our EndoChat, we construct the Surg-396K dataset through a novel pipeline that systematically extracts surgical information and generates structured annotations based on large-scale endoscopic surgery datasets. Furthermore, we introduce a multi-scale visual token interaction mechanism and a visual contrast-based reasoning mechanism to enhance the model's representation learning and reasoning capabilities. Our model achieves state-of-the-art performance across five dialogue paradigms and seven surgical scene understanding tasks. Additionally, we conduct evaluations with professional surgeons, who provide positive feedback on the majority of conversation cases generated by EndoChat. Overall, these results demonstrate that EndoChat has the potential to advance training and automation in robotic-assisted surgery. Our dataset and model are publicly available at https://github.com/gkw0010/EndoChat."
9,When Large Vision-Language Models Meet Person Re-Identification,2024,frozen_encoder,openalex,2411.18111,https://doi.org/10.1109/icassp55912.2026.11460593;https://doi.org/10.32388/ai0csn,https://openalex.org/W4404990646;https://openalex.org/W4405262876,"ICASSP 2026 - 2026 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP);Qeios;arXiv (Cornell University)",conference-paper;preprint,10,False,autoregressive-lvlm;visual-target,Bin Li;Qizao Wang;Xiangyang Xue,http://arxiv.org/abs/2411.18111;https://arxiv.org/abs/2411.18111;https://arxiv.org/pdf/2411.18111;https://doi.org/10.1109/icassp55912.2026.11460593;https://doi.org/10.32388/ai0csn;https://doi.org/10.48550/arxiv.2411.18111;https://www.qeios.com/read/AI0CSN/pdf,"Large Vision-Language Models (LVLMs) that incorporate visual models and Large Language Models (LLMs) have achieved impressive results across various cross-modal understanding and reasoning tasks. In recent years, person re-identification (ReID) has also started to explore cross-modal semantics to improve the accuracy of identity recognition. However, effectively utilizing LVLMs for ReID remains an open challenge. While LVLMs operate under a generative paradigm by predicting the next output word, ReID requires the extraction of discriminative identity features to match pedestrians across cameras. In this paper, we propose LVLM-ReID, a novel framework that harnesses the strengths of LVLMs to promote ReID. Specifically, we employ instructions to guide the LVLM in generating one pedestrian semantic token that encapsulates key appearance semantics from the person image. This token is further refined through our Semantic-Guided Interaction (SGI) module, establishing a reciprocal interaction between the semantic token and visual tokens. Ultimately, the reinforced semantic token serves as the pedestrian identity representation. Our framework integrates the semantic understanding and generation capabilities of LVLMs into end-to-end ReID training, allowing LVLMs to capture rich semantic cues from pedestrian images during both training and inference. Our method achieves competitive results on multiple benchmarks without additional image-text annotations, demonstrating the potential of LVLM-generated semantics to advance person ReID and offering a promising direction for future research."
9,DCP: Dual-Cue Pruning for Efficient Large Vision-Language Models,2025,frozen_encoder,openalex,,https://doi.org/10.18653/v1/2025.emnlp-main.1074,https://openalex.org/W4416036119,Proceedings of the 2025 Conference on Empirical Methods in Natural Language Processing,conference-paper,2,False,autoregressive-lvlm;visual-target,Chunzhao Xie;Lechao Cheng;Lei Jiang;Tongxuan Liu;Xiaohua Xu;Yuting Zeng;Zhen Li;Zixun Zhang,https://aclanthology.org/2025.emnlp-main.1074.pdf;https://doi.org/10.18653/v1/2025.emnlp-main.1074,"Large Vision-Language Models (LVLMs) achieve remarkable performance in multimodal tasks but suffer from high computational costs due to the large number of visual tokens.Existing pruning methods either apply after visual tokens enter the LLM or perform pre-pruning based solely on visual attention.Both fail to balance efficiency and semantic alignment, as post-pruning incurs redundant computation, while visual-only pre-pruning overlooks multimodal relevance.To address this limitation, we propose Dual-Cue Pruning (DCP), a novel cross-modal pruning framework that jointly considers textual semantics and visual selfattention.DCP consists of a text-aware computation module, which employs a gradientweighted attention mechanism to enhance textvisual alignment, and an image-aware computation module, which utilizes deep-layer selfattention distributions to retain essential structural information.By integrating both cues, DCP adaptively selects the most informative visual tokens, achieving efficient inference acceleration while maintaining strong task performance.Experimental results show that DCP can retain only 25% of the visual tokens, with a minimal performance degradation of 0.063% on LLaVA-1.5-13B,demonstrating its effectiveness in balancing efficiency and accuracy."
9,LM4LV: A Frozen Large Language Model for Low-level Vision Tasks,2024,visual_target_peft,openalex,2405.15734,https://doi.org/10.48550/arxiv.2405.15734,https://openalex.org/W4399062555,arXiv (Cornell University),preprint,2,False,autoregressive-lvlm;frozen-unfrozen,Boyang Zheng;Chaoyang Dong;Jinjin Gu;Shijun Li,http://arxiv.org/abs/2405.15734;https://arxiv.org/pdf/2405.15734;https://doi.org/10.48550/arxiv.2405.15734,"The success of large language models (LLMs) has fostered a new research trend of multi-modality large language models (MLLMs), which changes the paradigm of various fields in computer vision. Though MLLMs have shown promising results in numerous high-level vision and vision-language tasks such as VQA and text-to-image, no works have demonstrated how low-level vision tasks can benefit from MLLMs. We find that most current MLLMs are blind to low-level features due to their design of vision modules, thus are inherently incapable for solving low-level vision tasks. In this work, we purpose $\textbf{LM4LV}$, a framework that enables a FROZEN LLM to solve a range of low-level vision tasks without any multi-modal data or prior. This showcases the LLM's strong potential in low-level vision and bridges the gap between MLLMs and low-level vision tasks. We hope this work can inspire new perspectives on LLMs and deeper understanding of their mechanisms. Code is available at https://github.com/bytetriper/LM4LV."
9,"Beyond Independent Optimization: Compression, MoE Routing, and Quantization Interactions in Multimodal Edge Intelligence",2026,gradient_routing,openalex,2607.20981,,https://openalex.org/W7171267762,arXiv (Cornell University),preprint,0,False,autoregressive-lvlm;visual-target,Akshita Abrol;Jay Gor;Karm Dave;Rajesh Gupta;Sudeep Tanwar;Zhengkui Wang,https://arxiv.org/abs/2607.20981;https://arxiv.org/pdf/2607.20981,"Efficient multimodal inference is increasingly constrained not only by model quality or FLOP count, but also by the cost of preserving, moving, routing, caching, and quantizing multimodal representations under latency, memory, and energy constraints. This paper reviews recent advances in efficient vision-language and multimodal large language models, covering visual token compression, video token management, KV-cache optimization, Mixture-of-Experts (MoE) routing, low-bit quantization, edge deployment, and hardware-aware benchmarking. We argue that these techniques cannot be treated as independent optimizations. Visual token compression alters downstream feature distributions and MoE routing decisions, routing behavior affects expert utilization and quantization sensitivity, quantized router logits influence expert assignment, KV-cache policies determine retained multimodal evidence, and hardware constraints often transform computational savings into memory and communication bottlenecks. We organize the literature around these interactions and identify key design trade-offs, including accuracy versus token budget, static versus adaptive compression, sparse routing efficiency versus expert collapse, and low-bit inference versus modality-specific degradation. Finally, we introduce Temporal Routing Consistency as a diagnostic for video MoE models and highlight open research directions in routing-aware compression, cross-modal cache management, hardware-aware co-design, and unified benchmarking for multimodal edge intelligence."
9,Dictionary-Aligned Concept Control for Safeguarding Multimodal LLMs,2026,visual_target_peft,openalex,2604.08846,,https://openalex.org/W7154427455,arXiv (Cornell University),preprint,0,False,autoregressive-lvlm;frozen-unfrozen,Bing Yin;Jinqi Luo;Jinyu Yang;Lei Fan;Mubarak Shah;René Vidal;Son Tran;Tal Neiman,https://arxiv.org/abs/2604.08846;https://arxiv.org/pdf/2604.08846,"Multimodal Large Language Models (MLLMs) have been shown to be vulnerable to malicious queries that can elicit unsafe responses. Recent work uses prompt engineering, response classification, or finetuning to improve MLLM safety. Nevertheless, such approaches are often ineffective against evolving malicious patterns, may require rerunning the query, or demand heavy computational resources. Steering the activations of a frozen model at inference time has recently emerged as a flexible and effective solution. However, existing steering methods for MLLMs typically handle only a narrow set of safety-related concepts or struggle to adjust specific concepts without affecting others. To address these challenges, we introduce Dictionary-Aligned Concept Control (DACO), a framework that utilizes a curated concept dictionary and a Sparse Autoencoder (SAE) to provide granular control over MLLM activations. First, we curate a dictionary of 15,000 multimodal concepts by retrieving over 400,000 caption-image stimuli and summarizing their activations into concept directions. We name the dataset DACO-400K. Second, we show that the curated dictionary can be used to intervene activations via sparse coding. Third, we propose a new steering approach that uses our dictionary to initialize the training of an SAE and automatically annotate the semantics of the SAE atoms for safeguarding MLLMs. Experiments on multiple MLLMs (e.g., QwenVL, LLaVA, InternVL) across safety benchmarks (e.g., MM-SafetyBench, JailBreakV) show that DACO significantly improves MLLM safety while maintaining general-purpose capabilities."
